Sentence_no,Token,Token_ID,Token_TYPE,Token_no,Partition
1047,of,P,NONE,10,4
1047,these,P,NONE,11,4
1047,paths:,P,NONE,12,4
1047,o,P,NONE,13,4
1047,metadata,P,NONE,14,4
1047,server,P,NONE,15,4
1047,to,P,NONE,16,4
1047,storage,P,NONE,17,4
1047,device,P,NONE,18,4
1047,o,P,NONE,19,4
1047,metadata,P,NONE,20,4
1047,server,P,NONE,21,4
1047,to,P,NONE,22,4
1047,client,P,NONE,23,4
1047,it,P,NONE,24,4
1047,cannot,T116,Pred_Name,25,4
1047,determine,T116,Pred_Name,26,4
1047,if,P,NONE,27,4
1047,the,P,NONE,28,4
1047,client,P,NONE,29,4
1047,and,T119,and,30,4
1047,storage,T121,Variable,31,4
1047,device,T121,Variable,32,4
1047,path,T118,Func_Name,33,4
1047,is,P,NONE,34,4
1047,working,T117,Pred_Name,35,4
1047,.,P,NONE,36,4
1048,As,P,NONE,0,4
1048,with,P,NONE,1,4
1048,the,P,NONE,2,4
1048,case,T122,if_else,3,4
1048,of,P,NONE,4,4
1048,the,P,NONE,5,4
1048,storage,T124,Variable,6,4
1048,device,T124,Variable,7,4
1048,passing,T123,Pred_Name,8,4
1048,errors,T125,Variable,9,4
1048,to,P,NONE,10,4
1048,the,P,NONE,11,4
1048,client,P,NONE,12,4
1048,",",P,NONE,13,4
1048,it,P,NONE,14,4
1048,must,P,NONE,15,4
1048,be,P,NONE,16,4
1048,prepared,T127,Pred_Name,17,4
1048,for,P,NONE,18,4
1048,the,P,NONE,19,4
1048,metadata,P,NONE,20,4
1048,server,P,NONE,21,4
1048,to,P,NONE,22,4
1048,consider,T129,Pred_Name,23,4
1048,such,P,NONE,24,4
1048,outages,T130,Func_Name,25,4
1048,as,P,NONE,26,4
1048,being,P,NONE,27,4
1048,transitory,T131,Variable,28,4
1048,.,P,NONE,29,4
1049,Clients,P,NONE,0,4
1049,are,P,NONE,1,4
1049,expected,P,NONE,2,4
1049,to,P,NONE,3,4
1049,tolerate,T132,Pred_Name,4,4
1049,transient,P,NONE,5,4
1049,storage,T134,Variable,6,4
1049,device,T134,Variable,7,4
1049,errors,T134,Variable,8,4
1049,",",P,NONE,9,4
1049,and,T135,and,10,4
1049,hence,P,NONE,11,4
1049,clients,P,NONE,12,4
1049,SHOULD,P,NONE,13,4
1049,NOT,T137,Pred_Name,14,4
1049,use,T137,Pred_Name,15,4
1049,the,P,NONE,16,4
1049,LAYOUTERROR,T138,Value,17,4
1049,error,P,NONE,18,4
1049,handling,P,NONE,19,4
1049,for,T139,Pred_Name,20,4
1049,device,T140,Variable,21,4
1049,access,T140,Variable,22,4
1049,problems,T140,Variable,23,4
1049,that,P,NONE,24,4
1049,may,P,NONE,25,4
1049,be,P,NONE,26,4
1049,transient,P,NONE,27,4
1049,.,P,NONE,28,4
1050,When,T142,if_else,0,4
1050,an,P,NONE,1,4
1050,I/O,T144,Variable,2,4
1050,to,P,NONE,3,4
1050,a,P,NONE,4,4
1050,storage,T143,Variable,5,4
1050,device,T143,Variable,6,4
1050,fails,T141,Pred_Name,7,4
1050,",",P,NONE,8,4
1050,the,P,NONE,9,4
1050,client,P,NONE,10,4
1050,SHOULD,P,NONE,11,4
1050,retry,T146,Pred_Name,12,4
1050,the,P,NONE,13,4
1050,failed,T147,Func_Name,14,4
1050,I/O,T147,Func_Name,15,4
1050,via,P,NONE,16,4
1050,the,P,NONE,17,4
1050,metadata,P,NONE,18,4
1050,server,P,NONE,19,4
1050,.,P,NONE,20,4
1051,If,T151,if_else,0,4
1051,a,P,NONE,1,4
1051,metadata,P,NONE,2,4
1051,server,P,NONE,3,4
1051,is,P,NONE,4,4
1051,aware,P,NONE,5,4
1051,that,P,NONE,6,4
1051,a,P,NONE,7,4
1051,storage,T152,Variable,8,4
1051,device,T152,Variable,9,4
1051,is,P,NONE,10,4
1051,proving,P,NONE,11,4
1051,problematic,T153,Pred_Name,12,4
1051,to,P,NONE,13,4
1051,a,P,NONE,14,4
1051,client,P,NONE,15,4
1051,",",P,NONE,16,4
1051,the,P,NONE,17,4
1051,metadata,P,NONE,18,4
1051,server,P,NONE,19,4
1051,SHOULD,P,NONE,20,4
1051,NOT,T156,Pred_Name,21,4
1051,include,T156,Pred_Name,22,4
1051,that,P,NONE,23,4
1051,storage,T157,Variable,24,4
1051,device,T157,Variable,25,4
1051,in,P,NONE,26,4
1051,any,P,NONE,27,4
1051,pNFS,T164,Variable,28,4
1051,layouts,T164,Variable,29,4
1051,sent,T163,Pred_Name,30,4
1051,to,P,NONE,31,4
1051,that,P,NONE,32,4
1051,client,P,NONE,33,4
1051,.,P,NONE,34,4
1052,If,T158,if_else,0,4
1052,the,P,NONE,1,4
1052,metadata,P,NONE,2,4
1052,server,P,NONE,3,4
1052,is,P,NONE,4,4
1052,aware,P,NONE,5,4
1052,that,P,NONE,6,4
1052,a,P,NONE,7,4
1052,storage,T160,Variable,8,4
1052,device,T160,Variable,9,4
1052,is,P,NONE,10,4
1052,affecting,T159,Pred_Name,11,4
1052,many,P,NONE,12,4
1052,"clients,",P,NONE,13,4
1052,then,P,NONE,14,4
1052,the,P,NONE,15,4
1052,metadata,P,NONE,16,4
1052,server,P,NONE,17,4
1052,SHOULD,P,NONE,18,4
1052,NOT,T168,Pred_Name,19,4
1052,include,T168,Pred_Name,20,4
1052,that,P,NONE,21,4
1052,storage,T166,Variable,22,4
1052,device,T166,Variable,23,4
1052,in,P,NONE,24,4
1052,any,P,NONE,25,4
1052,pNFS,T169,Variable,26,4
1052,layouts,T169,Variable,27,4
1052,sent,T167,Pred_Name,28,4
1052,out,T170,Variable,29,4
1052,.,P,NONE,30,4
1053,If,T171,if_else,0,4
1053,a,P,NONE,1,4
1053,client,P,NONE,2,4
1053,asks,T172,Pred_Name,3,4
1053,for,P,NONE,4,4
1053,a,P,NONE,5,4
1053,new,T174,Func_Name,6,4
1053,layout,T174,Func_Name,7,4
1053,for,P,NONE,8,4
1053,the,P,NONE,9,4
1053,file,T176,Variable,10,4
1053,from,P,NONE,11,4
1053,the,P,NONE,12,4
1053,metadata,P,NONE,13,4
1053,server,P,NONE,14,4
1053,",",P,NONE,15,4
1053,it,P,NONE,16,4
1053,MUST,P,NONE,17,4
1053,be,P,NONE,18,4
1053,prepared,P,NONE,19,4
1053,for,P,NONE,20,4
1053,the,P,NONE,21,4
1053,metadata,P,NONE,22,4
1053,server,P,NONE,23,4
1053,to,P,NONE,24,4
1053,return,T177,Pred_Name,25,4
1053,that,P,NONE,26,4
1053,storage,T178,Variable,27,4
1053,device,T178,Variable,28,4
1053,in,P,NONE,29,4
1053,the,P,NONE,30,4
1053,layout,P,NONE,31,4
1053,.,P,NONE,32,4
1054,The,P,NONE,0,4
1054,metadata,P,NONE,1,4
1054,server,P,NONE,2,4
1054,might,P,NONE,3,4
1054,not,T181,Pred_Name,4,4
1054,have,T181,Pred_Name,5,4
1054,any,P,NONE,6,4
1054,choice,P,NONE,7,4
1054,in,P,NONE,8,4
1054,using,P,NONE,9,4
1054,the,P,NONE,10,4
1054,storage,P,NONE,11,4
1054,"device,",P,NONE,12,4
1054,"i.e.,",P,NONE,13,4
1054,there,P,NONE,14,4
1054,might,P,NONE,15,4
1054,only,P,NONE,16,4
1054,be,P,NONE,17,4
1054,one,P,NONE,18,4
1054,possible,P,NONE,19,4
1054,layout,P,NONE,20,4
1054,for,P,NONE,21,4
1054,the,P,NONE,22,4
1054,system,P,NONE,23,4
1054,.,P,NONE,24,4
1055,The,P,NONE,0,4
1055,metadata,P,NONE,1,4
1055,server,P,NONE,2,4
1055,is,P,NONE,3,4
1055,not,T182,Pred_Name,4,4
1055,required,T182,Pred_Name,5,4
1055,to,P,NONE,6,4
1055,indefinitely,P,NONE,7,4
1055,retain,T184,Pred_Name,8,4
1055,per-client,T185,Variable,9,4
1055,storage,T186,Variable,10,4
1055,device,T186,Variable,11,4
1055,error,T186,Variable,12,4
1055,information,P,NONE,13,4
1055,.,P,NONE,14,4
1056,The,P,NONE,0,4
1056,metadata,P,NONE,1,4
1056,server,P,NONE,2,4
1056,is,P,NONE,3,4
1056,also,P,NONE,4,4
1056,not,T188,Pred_Name,5,4
1056,required,T188,Pred_Name,6,4
1056,to,P,NONE,7,4
1056,automatically,P,NONE,8,4
1056,reinstate,T189,Func_Name,9,4
1056,the,P,NONE,10,4
1056,use,T190,Func_Name,11,4
1056,of,P,NONE,12,4
1056,a,P,NONE,13,4
1056,previously,T191,Func_Name,14,4
1056,problematic,T191,Func_Name,15,4
1056,storage,T192,Variable,16,4
1056,device,T192,Variable,17,4
1056,;,P,NONE,18,4
1056,administrative,T194,Variable,19,4
1056,intervention,T194,Variable,20,4
1056,may,P,NONE,21,4
1056,be,P,NONE,22,4
1056,required,T193,Pred_Name,23,4
1056,instead,P,NONE,24,4
1056,.,P,NONE,25,4
1057,The,P,NONE,0,2
1057,client,P,NONE,1,2
1057,uses,T1182,Func_Name,2,2
1057,the,P,NONE,3,2
1057,EXCHANGE_ID,T28,OperationName,4,2
1057,operation,P,NONE,5,2
1057,to,P,NONE,6,2
1057,register,T29,Func_Name,7,2
1057,a,P,NONE,8,2
1057,particular,P,NONE,9,2
1057,client,T30,Variable,10,2
1057,owner,T30,Variable,11,2
1057,with,P,NONE,12,2
1057,the,P,NONE,13,2
1057,server,P,NONE,14,2
1057,.,P,NONE,15,2
1058,The,P,NONE,0,2
1058,client,T1184,Variable,1,2
1058,ID,T1184,Variable,2,2
1058,returned,P,NONE,3,2
1058,from,P,NONE,4,2
1058,this,P,NONE,5,2
1058,operation,P,NONE,6,2
1058,will,P,NONE,7,2
1058,be,P,NONE,8,2
1058,necessary,P,NONE,9,2
1058,for,P,NONE,10,2
1058,requests,P,NONE,11,2
1058,that,P,NONE,12,2
1058,create,P,NONE,13,2
1058,state,P,NONE,14,2
1058,on,P,NONE,15,2
1058,the,P,NONE,16,2
1058,server,P,NONE,17,2
1058,and,P,NONE,18,2
1058,will,P,NONE,19,2
1058,serve,T1190,Pred_Name,20,2
1058,as,T1190,Pred_Name,21,2
1058,a,T1190,Pred_Name,22,2
1058,parent,T1190,Pred_Name,23,2
1058,object,T1190,Pred_Name,24,2
1058,to,T1190,Pred_Name,25,2
1058,sessions,T1187,Variable,26,2
1058,created,T1188,Pred_Name,27,2
1058,by,T1188,Pred_Name,28,2
1058,the,P,NONE,29,2
1058,client,P,NONE,30,2
1058,.,P,NONE,31,2
1059,If,T1,if_else,0,2
1059,the,P,NONE,1,2
1059,flag,P,NONE,2,2
1059,EXCHGID4_FLAG_CONFIRMED_R,T2,Value,3,2
1059,is,P,NONE,4,2
1059,set,T6,Pred_Name,5,2
1059,in,P,NONE,6,2
1059,the,P,NONE,7,2
1059,"result,",P,NONE,8,2
1059,eir_flags,T3,Variable,9,2
1059,",",P,NONE,10,2
1059,then,P,NONE,11,2
1059,eir_sequenceid,T4,Variable,12,2
1059,MUST,P,NONE,13,2
1059,be,P,NONE,14,2
1059,ignored,T5,Func_Name,15,2
1059,",",P,NONE,16,2
1059,as,P,NONE,17,2
1059,it,P,NONE,18,2
1059,has,P,NONE,19,2
1059,no,P,NONE,20,2
1059,relevancy,P,NONE,21,2
1059,.,P,NONE,22,2
1060,EXCHANGE_ID,T11,OperationName,0,2
1060,MAY,P,NONE,1,2
1060,be,P,NONE,2,2
1060,sent,T10,Func_Name,3,2
1060,in,P,NONE,4,2
1060,a,T8,Variable,5,2
1060,COMPOUND,T8,Variable,6,2
1060,procedure,T8,Variable,7,2
1060,that,P,NONE,8,2
1060,starts,T7,Pred_Name,9,2
1060,with,T7,Pred_Name,10,2
1060,SEQUENCE,T9,OperationName,11,2
1060,.,P,NONE,12,2
1061,"However,",P,NONE,0,2
1061,when,T12,if_else,1,2
1061,a,P,NONE,2,2
1061,client,P,NONE,3,2
1061,communicates,T68,Pred_Name,4,2
1061,with,T68,Pred_Name,5,2
1061,a,T68,Pred_Name,6,2
1061,server,T68,Pred_Name,7,2
1061,for,T68,Pred_Name,8,2
1061,the,T68,Pred_Name,9,2
1061,first,T68,Pred_Name,10,2
1061,time,T68,Pred_Name,11,2
1061,",",P,NONE,12,2
1061,it,P,NONE,13,2
1061,will,P,NONE,14,2
1061,not,T70,Func_Name,15,2
1061,have,T70,Func_Name,16,2
1061,a,T70,Func_Name,17,2
1061,session,T70,Func_Name,18,2
1061,",",P,NONE,19,2
1061,so,P,NONE,20,2
1061,using,P,NONE,21,2
1061,SEQUENCE,P,NONE,22,2
1061,will,P,NONE,23,2
1061,not,P,NONE,24,2
1061,be,P,NONE,25,2
1061,possible,P,NONE,26,2
1061,.,P,NONE,27,2
1062,If,T13,if_else,0,2
1062,EXCHANGE_ID,T14,OperationName,1,2
1062,is,P,NONE,2,2
1062,sent,T72,Pred_Name,3,2
1062,without,T72,Pred_Name,4,2
1062,a,T72,Pred_Name,5,2
1062,preceding,T72,Pred_Name,6,2
1062,SEQUENCE,T72,Pred_Name,7,2
1062,",",P,NONE,8,2
1062,then,P,NONE,9,2
1062,it,P,NONE,10,2
1062,MUST,P,NONE,11,2
1062,be,P,NONE,12,2
1062,the,P,NONE,13,2
1062,only,P,NONE,14,2
1062,operation,P,NONE,15,2
1062,in,P,NONE,16,2
1062,the,P,NONE,17,2
1062,COMPOUND,P,NONE,18,2
1062,procedure's,P,NONE,19,2
1062,request,P,NONE,20,2
1062,.,P,NONE,21,2
1063,If,T16,if_else,0,2
1063,it,T17,Pred_Name,1,2
1063,is,T17,Pred_Name,2,2
1063,not,T17,Pred_Name,3,2
1063,",",P,NONE,4,2
1063,the,P,NONE,5,2
1063,server,P,NONE,6,2
1063,MUST,P,NONE,7,2
1063,return,T19,Op_return,8,2
1063,NFS4ERR_NOT_ONLY_OP,T20,Value,9,2
1063,.,P,NONE,10,2
1064,The,P,NONE,0,2
1064,eia_clientowner,T21,Variable,1,2
1064,field,P,NONE,2,2
1064,is,T24,Pred_Name,3,2
1064,composed,T24,Pred_Name,4,2
1064,of,T24,Pred_Name,5,2
1064,a,P,NONE,6,2
1064,co_verifier,T22,Variable,7,2
1064,field,P,NONE,8,2
1064,and,P,NONE,9,2
1064,a,P,NONE,10,2
1064,co_ownerid,T23,Variable,11,2
1064,string,P,NONE,12,2
1064,.,P,NONE,13,2
1065,As,P,NONE,0,2
1065,noted,P,NONE,1,2
1065,in,P,NONE,2,2
1065,Section,P,NONE,3,2
1065,"2.4,",P,NONE,4,2
1065,the,P,NONE,5,2
1065,co_ownerid,T25,Variable,6,2
1065,describes,T26,Func_Name,7,2
1065,the,P,NONE,8,2
1065,client,P,NONE,9,2
1065,",",P,NONE,10,2
1065,and,P,NONE,11,2
1065,the,P,NONE,12,2
1065,co_verifier,T27,Variable,13,2
1065,is,T34,Func_Name,14,2
1065,the,P,NONE,15,2
1065,i,P,NONE,16,2
1065,ncarnation,T33,Variable,17,2
1065,of,T33,Variable,18,2
1065,the,T33,Variable,19,2
1065,client,T33,Variable,20,2
1065,.,P,NONE,21,2
1066,An,P,NONE,0,2
1066,EXCHANGE_ID,T36,OperationName,1,2
1066,sent,T852,Func_Name,2,2
1066,with,T852,Func_Name,3,2
1066,a,P,NONE,4,2
1066,new,T32,Variable,5,2
1066,incarnation,T32,Variable,6,2
1066,of,T32,Variable,7,2
1066,the,T32,Variable,8,2
1066,client,T32,Variable,9,2
1066,will,P,NONE,10,2
1066,lead,P,NONE,11,2
1066,to,P,NONE,12,2
1066,the,P,NONE,13,2
1066,server,P,NONE,14,2
1066,removing,T39,Func_Name,15,2
1066,lock,T15,Func_Name,16,2
1066,state,T15,Func_Name,17,2
1066,of,T15,Func_Name,18,2
1066,the,P,NONE,19,2
1066,old,T40,Variable,20,2
1066,incarnation,T40,Variable,21,2
1066,.,P,NONE,22,2
1067,Whereas,P,NONE,0,2
1067,an,P,NONE,1,2
1067,EXCHANGE_ID,T42,OperationName,2,2
1067,sent,T853,Func_Name,3,2
1067,with,T853,Func_Name,4,2
1067,the,P,NONE,5,2
1067,current,T73,Variable,6,2
1067,incarnation,T73,Variable,7,2
1067,and,T854,and,8,2
1067,co_ownerid,T74,Variable,9,2
1067,will,P,NONE,10,2
1067,result,P,NONE,11,2
1067,in,P,NONE,12,2
1067,an,T75,Variable,13,2
1067,error,T75,Variable,14,2
1067,or,T77,or,15,2
1067,an,T76,Func_Name,16,2
1067,update,T76,Func_Name,17,2
1067,of,T76,Func_Name,18,2
1067,the,T855,Variable,19,2
1067,client,T855,Variable,20,2
1067,ID's,T855,Variable,21,2
1067,properties,T855,Variable,22,2
1067,",",P,NONE,23,2
1067,depending,P,NONE,24,2
1067,on,P,NONE,25,2
1067,the,P,NONE,26,2
1067,arguments,P,NONE,27,2
1067,to,P,NONE,28,2
1067,EXCHANGE_ID,P,NONE,29,2
1067,.,P,NONE,30,2
1068,A,P,NONE,0,2
1068,server,P,NONE,1,2
1068,MUST,T35,Pred_Name,2,2
1068,NOT,T35,Pred_Name,3,2
1068,use,T35,Pred_Name,4,2
1068,the,T37,Variable,5,2
1068,same,T37,Variable,6,2
1068,client,T37,Variable,7,2
1068,ID,T37,Variable,8,2
1068,for,P,NONE,9,2
1068,two,T41,Variable,10,2
1068,different,T41,Variable,11,2
1068,incarnations,T41,Variable,12,2
1068,of,T1185,Pred_Name,13,2
1068,an,P,NONE,14,2
1068,eir_clientowner,T43,Variable,15,2
1068,.,P,NONE,16,2
1069,In,P,NONE,0,2
1069,addition,P,NONE,1,2
1069,to,P,NONE,2,2
1069,the,P,NONE,3,2
1069,client,T45,Variable,4,2
1069,ID,T45,Variable,5,2
1069,and,P,NONE,6,2
1069,sequence,T46,Variable,7,2
1069,ID,T46,Variable,8,2
1069,",",P,NONE,9,2
1069,the,P,NONE,10,2
1069,server,P,NONE,11,2
1069,returns,T44,Op_return,12,2
1069,a,P,NONE,13,2
1069,server,P,NONE,14,2
1069,owner,P,NONE,15,2
1069,(,P,NONE,16,2
1069,eir_server_owner,T47,Variable,17,2
1069,),P,NONE,18,2
1069,and,P,NONE,19,2
1069,server,P,NONE,20,2
1069,scope,P,NONE,21,2
1069,(,P,NONE,22,2
1069,eir_server_scope,T48,Variable,23,2
1069,),P,NONE,24,2
1069,.,P,NONE,25,2
1070,The,T50,Variable,0,2
1070,former,T50,Variable,1,2
1070,field,T50,Variable,2,2
1070,is,T79,Func_Name,3,2
1070,used,T79,Func_Name,4,2
1070,for,T79,Func_Name,5,2
1070,network,T80,Func_Name,6,2
1070,trunking,T80,Func_Name,7,2
1070,as,P,NONE,8,2
1070,described,P,NONE,9,2
1070,in,P,NONE,10,2
1070,Section,P,NONE,11,2
1070,2.10.5,P,NONE,12,2
1070,.,P,NONE,13,2
1071,The,T51,Variable,0,2
1071,latter,T51,Variable,1,2
1071,field,T51,Variable,2,2
1071,is,T81,Func_Name,3,2
1071,used,T81,Func_Name,4,2
1071,to,T81,Func_Name,5,2
1071,allow,T82,Func_Name,6,2
1071,clients,P,NONE,7,2
1071,to,P,NONE,8,2
1071,determine,T84,Func_Name,9,2
1071,when,T85,Variable,10,2
1071,client,P,NONE,11,2
1071,IDs,P,NONE,12,2
1071,sent,P,NONE,13,2
1071,by,P,NONE,14,2
1071,one,P,NONE,15,2
1071,server,P,NONE,16,2
1071,may,P,NONE,17,2
1071,be,P,NONE,18,2
1071,recognized,P,NONE,19,2
1071,by,P,NONE,20,2
1071,another,P,NONE,21,2
1071,in,P,NONE,22,2
1071,the,P,NONE,23,2
1071,event,P,NONE,24,2
1071,of,P,NONE,25,2
1071,file,P,NONE,26,2
1071,system,P,NONE,27,2
1071,migration,P,NONE,28,2
1071,(see,P,NONE,29,2
1071,Section,P,NONE,30,2
1071,11.7.7),P,NONE,31,2
1071,.,P,NONE,32,2
1074,"Thus,",P,NONE,0,2
1074,if,T92,if_else,1,2
1074,two,P,NONE,2,2
1074,servers,P,NONE,3,2
1074,return,T93,Op_return,4,2
1074,the,T94,Variable,5,2
1074,same,T94,Variable,6,2
1074,client,T94,Variable,7,2
1074,ID,T94,Variable,8,2
1074,",",P,NONE,9,2
1074,the,P,NONE,10,2
1074,onus,P,NONE,11,2
1074,is,P,NONE,12,2
1074,on,P,NONE,13,2
1074,the,P,NONE,14,2
1074,client,P,NONE,15,2
1074,to,P,NONE,16,2
1074,distinguish,T96,Func_Name,17,2
1074,the,T97,Variable,18,2
1074,client,T97,Variable,19,2
1074,IDs,T97,Variable,20,2
1074,on,T102,Func_Name,21,2
1074,the,T102,Func_Name,22,2
1074,basis,T102,Func_Name,23,2
1074,of,T102,Func_Name,24,2
1074,eir_server_owner.so_major_id,T98,Variable,25,2
1074,and,T101,and,26,2
1074,eir_server_scope,T99,Variable,27,2
1074,.,P,NONE,28,2
1077,If,T112,if_else,0,2
1077,they,P,NONE,1,2
1077,are,P,NONE,2,2
1077,distinct,T113,Pred_Name,3,2
1077,",",P,NONE,4,2
1077,then,P,NONE,5,2
1077,the,P,NONE,6,2
1077,client,P,NONE,7,2
1077,will,P,NONE,8,2
1077,need,P,NONE,9,2
1077,to,P,NONE,10,2
1077,note,T115,Func_Name,11,2
1077,the,T116,Variable,12,2
1077,destination,T116,Variable,13,2
1077,network,T116,Variable,14,2
1077,addresses,T116,Variable,15,2
1077,of,T116,Variable,16,2
1077,the,T116,Variable,17,2
1077,connections,T116,Variable,18,2
1077,used,P,NONE,19,2
1077,with,P,NONE,20,2
1077,each,P,NONE,21,2
1077,server,P,NONE,22,2
1077,",",P,NONE,23,2
1077,and,T120,and,24,2
1077,use,T118,Func_Name,25,2
1077,the,T119,Variable,26,2
1077,network,T119,Variable,27,2
1077,address,T119,Variable,28,2
1077,as,P,NONE,29,2
1077,the,P,NONE,30,2
1077,final,P,NONE,31,2
1077,discriminator,P,NONE,32,2
1077,.,P,NONE,33,2
1078,The,T121,Variable,0,2
1078,properties,T121,Variable,1,2
1078,apply,T122,Func_Name,2,2
1078,to,T122,Func_Name,3,2
1078,the,T123,Variable,4,2
1078,client,T123,Variable,5,2
1078,ID,T123,Variable,6,2
1078,and,T125,and,7,2
1078,all,T124,Variable,8,2
1078,sessions,T124,Variable,9,2
1078,associated,T1192,Pred_Name,10,2
1078,with,T1192,Pred_Name,11,2
1078,the,T1193,Variable,12,2
1078,client,T1193,Variable,13,2
1078,ID,T1193,Variable,14,2
1078,.,P,NONE,15,2
1079,The,T126,Variable,0,2
1079,properties,T126,Variable,1,2
1079,are,P,NONE,2,2
1079,derived,T127,Func_Name,3,2
1079,from,T127,Func_Name,4,2
1079,the,T128,Variable,5,2
1079,arguments,T128,Variable,6,2
1079,and,T130,and,7,2
1079,results,T129,Func_Name,8,2
1079,of,T129,Func_Name,9,2
1079,EXCHANGE_ID,T1194,OperationName,10,2
1079,.,P,NONE,11,2
1080,The,P,NONE,0,2
1080,client,P,NONE,1,2
1080,ID,P,NONE,2,2
1080,properties,P,NONE,3,2
1080,include:,P,NONE,4,2
1080,o,P,NONE,5,2
1080,The,P,NONE,6,2
1080,capabilities,P,NONE,7,2
1080,expressed,P,NONE,8,2
1080,by,P,NONE,9,2
1080,the,P,NONE,10,2
1080,following,P,NONE,11,2
1080,"bits,",P,NONE,12,2
1080,which,P,NONE,13,2
1080,come,P,NONE,14,2
1080,from,P,NONE,15,2
1080,the,P,NONE,16,2
1080,results,P,NONE,17,2
1080,of,P,NONE,18,2
1080,EXCHANGE_ID:,P,NONE,19,2
1080,*,P,NONE,20,2
1080,EXCHGID4_FLAG_SUPP_MOVED_REFER,T131,Value,21,2
1080,*,P,NONE,22,2
1080,EXCHGID4_FLAG_SUPP_MOVED_MIGR,T132,Value,23,2
1080,*,P,NONE,24,2
1080,EXCHGID4_FLAG_BIND_PRINC_STATEID,T133,Value,25,2
1080,*,P,NONE,26,2
1080,EXCHGID4_FLAG_USE_NON_PNFS,T134,Value,27,2
1080,*,P,NONE,28,2
1080,EXCHGID4_FLAG_USE_PNFS_MDS,T135,Value,29,2
1080,*,P,NONE,30,2
1080,EXCHGID4_FLAG_USE_PNFS_DS,T136,Value,31,2
1080,These,T232,Variable,32,2
1080,properties,T232,Variable,33,2
1080,may,P,NONE,34,2
1080,be,T137,Func_Name,35,2
1080,updated,T137,Func_Name,36,2
1080,by,T137,Func_Name,37,2
1080,subsequent,T233,Variable,38,2
1080,EXCHANGE_ID,T233,Variable,39,2
1080,requests,T233,Variable,40,2
1080,on,P,NONE,41,2
1080,confirmed,T234,Variable,42,2
1080,client,T234,Variable,43,2
1080,IDs,T234,Variable,44,2
1080,though,P,NONE,45,2
1080,the,P,NONE,46,2
1080,server,P,NONE,47,2
1080,MAY,P,NONE,48,2
1080,refuse,P,NONE,49,2
1080,to,P,NONE,50,2
1080,change,P,NONE,51,2
1080,them,P,NONE,52,2
1080,.,P,NONE,53,2
1081,o,P,NONE,0,2
1081,The,P,NONE,1,2
1081,state,P,NONE,2,2
1081,protection,P,NONE,3,2
1081,method,P,NONE,4,2
1081,"used,",P,NONE,5,2
1081,one,P,NONE,6,2
1081,of,P,NONE,7,2
1081,SP4_NONE,T1197,Value,8,2
1081,",",P,NONE,9,2
1081,SP4_MACH_CRED,T1198,Value,10,2
1081,",",P,NONE,11,2
1081,or,T1200,or,12,2
1081,SP4_SSV,T1199,Value,13,2
1081,",",P,NONE,14,2
1081,as,P,NONE,15,2
1081,set,T1196,Func_Name,16,2
1081,by,T1196,Func_Name,17,2
1081,the,P,NONE,18,2
1081,spa_how,T1195,Variable,19,2
1081,field,P,NONE,20,2
1081,of,P,NONE,21,2
1081,the,P,NONE,22,2
1081,arguments,P,NONE,23,2
1081,to,P,NONE,24,2
1081,EXCHANGE_ID,P,NONE,25,2
1081,.,P,NONE,26,2
1082,Once,T138,if_else,0,2
1082,the,T139,Variable,1,2
1082,client,T139,Variable,2,2
1082,ID,T139,Variable,3,2
1082,is,P,NONE,4,2
1082,confirmed,T140,Pred_Name,5,2
1082,",",P,NONE,6,2
1082,this,T141,Variable,7,2
1082,property,T141,Variable,8,2
1082,cannot,T142,Pred_Name,9,2
1082,be,T142,Pred_Name,10,2
1082,updated,T142,Pred_Name,11,2
1082,by,P,NONE,12,2
1082,subsequent,T235,Variable,13,2
1082,EXCHANGE_ID,T235,Variable,14,2
1082,requests,T235,Variable,15,2
1082,.,P,NONE,16,2
1083,Once,T143,if_else,0,2
1083,the,P,NONE,1,2
1083,client,T225,Variable,2,2
1083,ID,T225,Variable,3,2
1083,is,P,NONE,4,2
1083,confirmed,T144,Pred_Name,5,2
1083,",",P,NONE,6,2
1083,these,T1201,Variable,7,2
1083,properties,T1201,Variable,8,2
1083,cannot,T1202,Pred_Name,9,2
1083,be,T1202,Pred_Name,10,2
1083,updated,T1202,Pred_Name,11,2
1083,by,P,NONE,12,2
1083,subsequent,T1203,Variable,13,2
1083,EXCHANGE_ID,T1203,Variable,14,2
1083,requests,T1203,Variable,15,2
1083,.,P,NONE,16,2
1084,This,T236,Variable,0,2
1084,property,T236,Variable,1,2
1084,is,P,NONE,2,2
1084,represented,T145,Func_Name,3,2
1084,by,T145,Func_Name,4,2
1084,one,T149,Func_Name,5,2
1084,of,T149,Func_Name,6,2
1084,the,P,NONE,7,2
1084,algorithms,T148,Variable,8,2
1084,in,T147,Pred_Name,9,2
1084,the,P,NONE,10,2
1084,ssp_hash_algs,T146,Variable,11,2
1084,field,P,NONE,12,2
1084,of,P,NONE,13,2
1084,the,P,NONE,14,2
1084,EXCHANGE_ID,P,NONE,15,2
1084,arguments,P,NONE,16,2
1084,.,P,NONE,17,2
1085,Once,T237,if_else,0,2
1085,the,T238,Variable,1,2
1085,client,T238,Variable,2,2
1085,ID,T238,Variable,3,2
1085,is,P,NONE,4,2
1085,confirmed,T239,Pred_Name,5,2
1085,",",P,NONE,6,2
1085,this,T240,Variable,7,2
